textbox22
generated on 21/02/2018 09:06:26 UTC

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Albania,European Region of WHO,South West Europe,2016,45,2016-11-07,2016-11-13,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2016,46,2016-11-14,2016-11-20,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2016,47,2016-11-21,2016-11-27,,8,0,0,1,,0,1,0,0,0,0,1,,No Report
Albania,European Region of WHO,South West Europe,2016,48,2016-11-28,2016-12-04,,23,0,0,11,,0,11,0,0,0,0,11,,No Report
Albania,European Region of WHO,South West Europe,2016,49,2016-12-05,2016-12-11,,45,0,0,24,,0,24,0,0,0,0,24,,No Report
Albania,European Region of WHO,South West Europe,2016,50,2016-12-12,2016-12-18,,40,0,0,18,,0,18,0,0,0,0,18,,No Report
Albania,European Region of WHO,South West Europe,2016,51,2016-12-19,2016-12-25,,58,0,0,24,,0,24,0,0,0,0,24,,No Report
Albania,European Region of WHO,South West Europe,2016,52,2016-12-26,2017-01-01,,56,0,0,22,,0,22,0,0,0,0,22,,No Report
Albania,European Region of WHO,South West Europe,2017,1,2017-01-02,2017-01-08,,135,0,0,65,,0,65,0,0,0,0,65,,No Report
Albania,European Region of WHO,South West Europe,2017,2,2017-01-09,2017-01-15,,115,0,0,38,,0,38,0,0,0,0,38,,No Report
Albania,European Region of WHO,South West Europe,2017,3,2017-01-16,2017-01-22,,70,0,0,21,,0,21,0,0,0,0,21,,No Report
Albania,European Region of WHO,South West Europe,2017,4,2017-01-23,2017-01-29,,47,0,0,8,,0,8,0,0,1,1,9,,No Report
Albania,European Region of WHO,South West Europe,2017,5,2017-01-30,2017-02-05,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,6,2017-02-06,2017-02-12,,11,0,0,1,,0,1,0,0,0,0,1,,No Report
Albania,European Region of WHO,South West Europe,2017,7,2017-02-13,2017-02-19,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,8,2017-02-20,2017-02-26,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,9,2017-02-27,2017-03-05,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,10,2017-03-06,2017-03-12,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,11,2017-03-13,2017-03-19,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,12,2017-03-20,2017-03-26,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,13,2017-03-27,2017-04-02,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,14,2017-04-03,2017-04-09,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,15,2017-04-10,2017-04-16,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,16,2017-04-17,2017-04-23,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,17,2017-04-24,2017-04-30,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,18,2017-05-01,2017-05-07,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,19,2017-05-08,2017-05-14,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,20,2017-05-15,2017-05-21,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,43,2017-10-23,2017-10-29,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,44,2017-10-30,2017-11-05,,44,0,0,0,,0,0,0,0,0,0,0,,No Report
Albania,European Region of WHO,South West Europe,2017,52,2017-12-25,2017-12-31,,17,0,1,0,,0,1,0,0,1,1,2,,No Report
Albania,European Region of WHO,South West Europe,2018,1,2018-01-01,2018-01-07,,35,0,1,0,,0,1,0,0,7,7,8,,No Report
Albania,European Region of WHO,South West Europe,2018,2,2018-01-08,2018-01-14,,68,0,9,0,,0,9,7,0,0,7,16,,No Report
Albania,European Region of WHO,South West Europe,2018,3,2018-01-15,2018-01-21,,100,0,14,0,,0,14,21,0,0,21,35,,No Report
Albania,European Region of WHO,South West Europe,2018,4,2018-01-22,2018-01-28,,101,0,11,0,,0,11,36,0,0,36,47,,No Report
Albania,European Region of WHO,South West Europe,2018,5,2018-01-29,2018-02-04,,145,0,30,0,,0,30,52,0,0,52,82,,No Report
Albania,European Region of WHO,South West Europe,2018,6,2018-02-05,2018-02-11,,127,0,15,0,,0,15,56,0,0,56,71,,No Report
Armenia,European Region of WHO,Western Asia,2010,40,2010-10-04,2010-10-10,,0,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2010,44,2010-11-01,2010-11-07,,0,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2010,45,2010-11-08,2010-11-14,,2,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2010,46,2010-11-15,2010-11-21,,9,0,0,0,,0,0,,,5,5,5,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2010,47,2010-11-22,2010-11-28,,0,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2010,48,2010-11-29,2010-12-05,,1,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2010,49,2010-12-06,2010-12-12,,2,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2010,50,2010-12-13,2010-12-19,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2010,51,2010-12-20,2010-12-26,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2010,52,2010-12-27,2011-01-02,,2,0,0,0,,0,0,0,0,1,1,1,,No Report
Armenia,European Region of WHO,Western Asia,2011,1,2011-01-03,2011-01-09,,0,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,2,2011-01-10,2011-01-16,,6,0,0,0,,1,1,0,0,2,2,3,,No Report
Armenia,European Region of WHO,Western Asia,2011,3,2011-01-17,2011-01-23,,4,0,0,0,,0,0,0,0,1,1,1,,No Report
Armenia,European Region of WHO,Western Asia,2011,4,2011-01-24,2011-01-30,,2,0,0,0,,0,0,0,0,1,1,1,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,5,2011-01-31,2011-02-06,,19,0,0,0,,2,2,0,0,1,1,3,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,6,2011-02-07,2011-02-13,,6,0,0,0,,1,1,0,0,0,0,1,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,7,2011-02-14,2011-02-20,,9,0,0,0,,2,2,0,0,0,0,2,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,8,2011-02-21,2011-02-27,,13,0,1,0,,0,1,0,0,2,2,3,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,9,2011-02-28,2011-03-06,,8,0,0,0,,4,4,0,0,0,0,4,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,10,2011-03-07,2011-03-13,,11,0,3,0,,3,6,0,0,0,0,6,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,11,2011-03-14,2011-03-20,,13,0,5,0,,0,5,0,0,0,0,5,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,12,2011-03-21,2011-03-27,,4,0,1,0,,0,1,0,0,0,0,1,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,13,2011-03-28,2011-04-03,,12,0,4,0,,2,6,0,0,0,0,6,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,14,2011-04-04,2011-04-10,,0,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,15,2011-04-11,2011-04-17,,1,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,16,2011-04-18,2011-04-24,,2,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,17,2011-04-25,2011-05-01,,2,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,18,2011-05-02,2011-05-08,,1,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,19,2011-05-09,2011-05-15,,1,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,20,2011-05-16,2011-05-22,,0,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2011,21,2011-05-23,2011-05-29,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,22,2011-05-30,2011-06-05,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,23,2011-06-06,2011-06-12,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,24,2011-06-13,2011-06-19,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,25,2011-06-20,2011-06-26,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,26,2011-06-27,2011-07-03,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,27,2011-07-04,2011-07-10,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,28,2011-07-11,2011-07-17,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,29,2011-07-18,2011-07-24,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,30,2011-07-25,2011-07-31,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,31,2011-08-01,2011-08-07,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,32,2011-08-08,2011-08-14,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,33,2011-08-15,2011-08-21,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,34,2011-08-22,2011-08-28,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,35,2011-08-29,2011-09-04,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,36,2011-09-05,2011-09-11,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,37,2011-09-12,2011-09-18,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2011,38,2011-09-19,2011-09-25,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,39,2011-09-26,2011-10-02,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2011,40,2011-10-03,2011-10-09,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,41,2011-10-10,2011-10-16,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,42,2011-10-17,2011-10-23,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,43,2011-10-24,2011-10-30,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,44,2011-10-31,2011-11-06,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,45,2011-11-07,2011-11-13,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2011,46,2011-11-14,2011-11-20,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,47,2011-11-21,2011-11-27,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,48,2011-11-28,2011-12-04,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,49,2011-12-05,2011-12-11,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,50,2011-12-12,2011-12-18,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,51,2011-12-19,2011-12-25,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2011,52,2011-12-26,2012-01-01,,1,0,0,0,,1,1,0,0,0,0,1,,No Activity
Armenia,European Region of WHO,Western Asia,2012,1,2012-01-02,2012-01-08,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,2,2012-01-09,2012-01-15,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,3,2012-01-16,2012-01-22,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,4,2012-01-23,2012-01-29,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,5,2012-01-30,2012-02-05,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,6,2012-02-06,2012-02-12,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,7,2012-02-13,2012-02-19,,5,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,8,2012-02-20,2012-02-26,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,9,2012-02-27,2012-03-04,,11,0,0,1,,0,1,0,0,0,0,1,,No Activity
Armenia,European Region of WHO,Western Asia,2012,10,2012-03-05,2012-03-11,,10,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,11,2012-03-12,2012-03-18,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,12,2012-03-19,2012-03-25,,1,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Armenia,European Region of WHO,Western Asia,2012,13,2012-03-26,2012-04-01,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,14,2012-04-02,2012-04-08,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,15,2012-04-09,2012-04-15,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,16,2012-04-16,2012-04-22,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,17,2012-04-23,2012-04-29,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,18,2012-04-30,2012-05-06,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,19,2012-05-07,2012-05-13,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,20,2012-05-14,2012-05-20,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,21,2012-05-21,2012-05-27,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,22,2012-05-28,2012-06-03,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2012,23,2012-06-04,2012-06-10,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,24,2012-06-11,2012-06-17,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,25,2012-06-18,2012-06-24,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,26,2012-06-25,2012-07-01,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,27,2012-07-02,2012-07-08,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,28,2012-07-09,2012-07-15,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2012,29,2012-07-16,2012-07-22,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,30,2012-07-23,2012-07-29,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,31,2012-07-30,2012-08-05,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,32,2012-08-06,2012-08-12,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,33,2012-08-13,2012-08-19,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,34,2012-08-20,2012-08-26,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,35,2012-08-27,2012-09-02,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2012,36,2012-09-03,2012-09-09,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,37,2012-09-10,2012-09-16,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,38,2012-09-17,2012-09-23,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,39,2012-09-24,2012-09-30,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2012,40,2012-10-01,2012-10-07,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,41,2012-10-08,2012-10-14,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2012,42,2012-10-15,2012-10-21,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,43,2012-10-22,2012-10-28,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,44,2012-10-29,2012-11-04,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,45,2012-11-05,2012-11-11,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,46,2012-11-12,2012-11-18,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,47,2012-11-19,2012-11-25,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,48,2012-11-26,2012-12-02,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,49,2012-12-03,2012-12-09,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,50,2012-12-10,2012-12-16,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,51,2012-12-17,2012-12-23,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2012,52,2012-12-24,2012-12-30,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,1,2012-12-31,2013-01-06,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,2,2013-01-07,2013-01-13,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,3,2013-01-14,2013-01-20,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,4,2013-01-21,2013-01-27,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,5,2013-01-28,2013-02-03,,3,0,0,0,,0,0,0,0,1,1,1,,No Activity
Armenia,European Region of WHO,Western Asia,2013,6,2013-02-04,2013-02-10,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2013,7,2013-02-11,2013-02-17,,11,0,6,0,,0,6,0,0,3,3,9,,Sporadic
Armenia,European Region of WHO,Western Asia,2013,8,2013-02-18,2013-02-24,,11,0,4,0,,0,4,0,0,3,3,7,,Sporadic
Armenia,European Region of WHO,Western Asia,2013,9,2013-02-25,2013-03-03,,21,0,5,0,,1,6,0,0,2,2,8,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2013,10,2013-03-04,2013-03-10,,5,0,1,0,,0,1,0,0,2,2,3,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2013,11,2013-03-11,2013-03-17,,8,0,2,0,,0,2,0,0,2,2,4,,No Report
Armenia,European Region of WHO,Western Asia,2013,12,2013-03-18,2013-03-24,,2,0,1,0,,0,1,0,0,0,0,1,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2013,13,2013-03-25,2013-03-31,,2,0,0,0,,0,0,0,0,2,2,2,,Local Outbreak
Armenia,European Region of WHO,Western Asia,2013,14,2013-04-01,2013-04-07,,2,0,0,0,,0,0,0,0,2,2,2,,Sporadic
Armenia,European Region of WHO,Western Asia,2013,15,2013-04-08,2013-04-14,,6,0,2,0,,0,2,0,0,5,5,7,,Sporadic
Armenia,European Region of WHO,Western Asia,2013,16,2013-04-15,2013-04-21,,2,0,0,0,,0,0,0,0,1,1,1,,Sporadic
Armenia,European Region of WHO,Western Asia,2013,17,2013-04-22,2013-04-28,,2,0,0,0,,0,0,0,0,2,2,2,,No Report
Armenia,European Region of WHO,Western Asia,2013,18,2013-04-29,2013-05-05,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,19,2013-05-06,2013-05-12,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,20,2013-05-13,2013-05-19,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,21,2013-05-20,2013-05-26,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,22,2013-05-27,2013-06-02,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2013,23,2013-06-03,2013-06-09,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,24,2013-06-10,2013-06-16,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,25,2013-06-17,2013-06-23,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,26,2013-06-24,2013-06-30,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,27,2013-07-01,2013-07-07,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,28,2013-07-08,2013-07-14,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,29,2013-07-15,2013-07-21,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Armenia,European Region of WHO,Western Asia,2013,30,2013-07-22,2013-07-28,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
